case_id,dimension,value_label,scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,stale_references,101,thetashield,240,500000,653,2384168000000000000,-781042892581958854082,-778658724581958854082,12906882229068821000,733222000000000000,1650946000000000000,154761904761904761,647435897435897435,121,337064676616915422,283333333333333333,7352,352564102564102564,,692,299561641968366969,199973,3,19,0,0,80
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,stale_references,211,thetashield,240,500000,670,2268589000000000000,-793591663476375659172,-791323074476375659172,12220813222208131000,607507000000000000,1661082000000000000,103896103896103896,631901840490797546,105,360068995256576110,283333333333333333,9706,368098159509202453,,722,283409438891111522,199973,3,19,0,0,80
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,stale_references,307,thetashield,240,500000,635,2393209000000000000,-924032535297686134133,-921639326297686134133,13749566757495666200,570947000000000000,1822262000000000000,58823529411764705,674418604651162790,125,354396650171298058,250000000000000000,8618,325581395348837209,,675,299493083909021161,199973,3,19,0,0,80
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,stale_references,401,thetashield,240,500000,688,2534958000000000000,-828398052711417292508,-825863094711417292508,13509041265090411300,598304000000000000,1936654000000000000,80000000000000000,587878787878787878,108,426953125000000000,308333333333333333,8414,412121212121212121,,751,258019620820520034,199973,3,19,0,0,80
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,stale_references,503,thetashield,240,500000,774,2681689000000000000,-850152863870042070297,-847471174870042070297,13400630864006307300,527510000000000000,2154179000000000000,132352941176470588,529069767441860465,89,467107824056052938,375000000000000000,14492,470930232558139534,,841,286903760146598885,199973,3,19,0,0,80
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,missing_callbacks,101,thetashield,240,500000,682,2498627000000000000,-1486173427053148230682,-1483674800053148230682,12893120048931199200,665555000000000000,1833072000000000000,125000000000000000,575000000000000000,88,423600000000000000,325000000000000000,9022,425000000000000000,737,,164418758387265239,199973,3,14,15,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,missing_callbacks,211,thetashield,240,500000,715,2521193000000000000,-1336232742270705951058,-1333711549270705951058,12607549366075492400,572561000000000000,1948632000000000000,148648648648648648,548192771084337349,66,488249594813614262,358333333333333333,9914,451807228915662650,769,,187368113544063393,199973,3,14,15,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,missing_callbacks,307,thetashield,240,500000,732,2579011000000000000,-1338786878181049604603,-1336207867181049604603,12344974743449746200,575696000000000000,2003315000000000000,65789473684210526,554878048780487804,83,453719008264462809,325000000000000000,12265,445121951219512195,818,,162922606523792880,199973,3,15,15,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,missing_callbacks,401,thetashield,240,500000,787,2951640000000000000,-1763189808243461391317,-1760238168243461391317,14348373283483731400,593492000000000000,2358148000000000000,131147540983606557,536312849162011173,72,467343976777939042,379166666666666666,12032,463687150837988826,851,,86011966146207014,199973,3,14,15,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,missing_callbacks,503,thetashield,240,500000,703,2620766000000000000,-1659961564293330125615,-1657340798293330125615,13487063234870631000,662028000000000000,1958738000000000000,146666666666666666,527272727272727272,70,467741935483870967,370833333333333333,8938,472727272727272727,761,,234675511904275190,199973,3,14,15,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,replayed_callbacks,101,thetashield,240,500000,812,2837829000000000000,-1314520572075256994151,-1311682743075256994151,12429067274290671500,634280000000000000,2203549000000000000,153846153846153846,376543209876543209,82,621520565018695471,470833333333333333,2100,623456790123456790,913,,346747181832841275,199973,3,29,0,29,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,replayed_callbacks,211,thetashield,240,500000,883,3246706000000000000,-1810083693835864954123,-1806836987835864954123,14142799301427991600,566021000000000000,2680685000000000000,80645161290322580,331460674157303370,69,648796498905908096,516666666666666666,2050,668539325842696629,996,,339831098874724777,199973,3,29,0,29,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,replayed_callbacks,307,thetashield,240,500000,909,3272565000000000000,-1938843847697006634959,-1935571282697006634959,13533453455334533200,635579000000000000,2636986000000000000,196969696969696969,293103448275862068,53,700418728587742672,566666666666666666,2184,706896551724137931,1010,,554175013372834084,199973,3,29,0,29,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,replayed_callbacks,401,thetashield,240,500000,864,3111387000000000000,-1599690990576296873437,-1596579603576296873437,12944116069441159400,708325000000000000,2403062000000000000,169014084507042253,331360946745562130,73,679757085020242914,520833333333333333,3056,668639053254437869,966,,303298285909555980,199973,3,29,0,29,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,replayed_callbacks,503,thetashield,240,500000,758,2672225000000000000,-1408098700385646655641,-1405426475385646655641,12151992461519923400,719070000000000000,1953155000000000000,168831168831168831,392638036809815950,86,601705756929637526,466666666666666666,2560,607361963190184049,833,,345251484744993544,199973,3,29,0,29,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,out_of_order_callbacks,101,thetashield,240,500000,686,2522532000000000000,-1444575399962349452273,-1442052867962349452273,12817824738178246100,761281000000000000,1761251000000000000,202702702702702702,614457831325301204,84,392945036915504511,329166666666666666,8018,385542168674698795,714,,131804085420999196,199973,3,14,1,14,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,out_of_order_callbacks,211,thetashield,240,500000,721,2642867000000000000,-1585100034547864341748,-1582457167547864341748,13098504090985039600,622555000000000000,2020312000000000000,112676056338028169,550295857988165680,67,470564836913285600,350000000000000000,8576,449704142011834319,784,,159134029051879605,199973,3,14,1,14,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,out_of_order_callbacks,307,thetashield,240,500000,686,2563802000000000000,-1552534394456658061865,-1549970592456658061865,12977109129771090000,699316000000000000,1864486000000000000,133333333333333333,587878787878787878,83,411233307148468185,325000000000000000,9198,412121212121212121,733,,280229033818809111,199973,3,14,1,14,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,out_of_order_callbacks,401,thetashield,240,500000,732,2561876000000000000,-1515026030088871493991,-1512464154088871493991,13154995461549953300,596087000000000000,1965789000000000000,161764705882352941,529069767441860465,68,459042342698852394,383333333333333333,9752,470930232558139534,782,,336837660021557104,199973,3,14,1,14,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,out_of_order_callbacks,503,thetashield,240,500000,692,2504289000000000000,-1208106652016591929759,-1205602363016591929759,13034807120348069900,591157000000000000,1913132000000000000,92105263157894736,585365853658536585,81,405712050078247261,312500000000000000,8600,414634146341463414,754,,229029180316251622,199973,3,14,1,14,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,fee_oscillation,101,thetashield,240,500000,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,fee_oscillation,211,thetashield,240,500000,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,fee_oscillation,307,thetashield,240,500000,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,fee_oscillation,401,thetashield,240,500000,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_500__down_250,fee_step_limits,+500/-250,fee_oscillation,503,thetashield,240,500000,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,benign_noise,101,thetashield,240,500000,500,1803500000000000000,721846119924357661,2525346119924357661,303998643039986400,1803500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,benign_noise,211,thetashield,240,500000,500,1701000000000000000,-221726498122391316,1479273501877608684,312406383124063800,1701000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,benign_noise,307,thetashield,240,500000,500,1894500000000000000,339556708906328166,2234056708906328166,345604203456042000,1894500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,benign_noise,401,thetashield,240,500000,500,1761500000000000000,2024857297790390868,3786357297790390868,296099012960990100,1761500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,benign_noise,503,thetashield,240,500000,500,1796000000000000000,-36063149345088935,1759936850654911065,283901092839010900,1796000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_buying,101,thetashield,240,500000,865,3112476000000000000,-1403436187671588794612,-1400323711671588794612,13449867514498673800,625112000000000000,2487364000000000000,179104477611940298,289017341040462427,59,721548689870942510,562500000000000000,3208,710982658959537572,960,,411214004701367788,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_buying,211,thetashield,240,500000,678,2353497000000000000,-1468719876115384226588,-1466366379115384226588,12595649675956495500,567856000000000000,1785641000000000000,118421052631578947,518292682926829268,103,496483243690525444,366666666666666666,2580,481707317073170731,733,,192599867859391259,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_buying,307,thetashield,240,500000,809,2883587000000000000,-1542416528252347810730,-1539532941252347810730,12952515009525148800,686452000000000000,2197135000000000000,246575342465753424,341317365269461077,61,645619573796369376,533333333333333333,4950,658682634730538922,875,,430299233792379095,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_buying,401,thetashield,240,500000,907,3267049000000000000,-1800132614311520963865,-1796865565311520963865,13813327948133278100,519742000000000000,2747307000000000000,142857142857142857,355932203389830508,78,651093807934742306,512500000000000000,2124,644067796610169491,1011,,343237190200623587,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_buying,503,thetashield,240,500000,912,3160764000000000000,-1009561284284457480533,-1006400520284457480533,12489863754898636300,609508000000000000,2551256000000000000,126760563380281690,307692307692307692,66,712221304706853839,525000000000000000,1662,692307692307692307,1042,,375784079420359372,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_selling,101,thetashield,240,500000,967,3599045000000000000,-928020946798084034472,-924421901798084034472,14011493050114929100,618479000000000000,2980566000000000000,126984126984126984,293785310734463276,58,720222634508348794,554166666666666666,2934,706214689265536723,,1094,496810112885668443,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_selling,211,thetashield,240,500000,802,2759423000000000000,-665457841053154746697,-662698418053154746697,12426331494263313700,620332000000000000,2139091000000000000,219178082191780821,341317365269461077,68,678616090037515631,525000000000000000,3390,658682634730538922,,880,415375253534061527,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_selling,307,thetashield,240,500000,840,3060371000000000000,-918501767733925328493,-915441396733925328493,13814969678149695400,606584000000000000,2453787000000000000,153846153846153846,342857142857142857,72,662861491628614916,520833333333333333,3576,657142857142857142,,925,256338793074187355,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_selling,401,thetashield,240,500000,779,2785195000000000000,-821623823931582272459,-818838628931582272459,12778864447788643200,715367000000000000,2069828000000000000,225352112676056338,408284023668639053,70,589002036659877800,483333333333333333,2838,591715976331360946,,844,204651516201769127,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,persistent_informed_selling,503,thetashield,240,500000,858,2987287000000000000,-846231353392763983788,-843244066392763983788,12766465067664649400,604200000000000000,2383087000000000000,128571428571428571,311764705882352941,58,679528838342810722,525000000000000000,1044,688235294117647058,,971,409381450623348624,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,alternating_toxicity,101,thetashield,240,500000,500,1812000000000000000,-11993082621384828386,-10181082621384828386,12625460016254598900,582500000000000000,1229500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,alternating_toxicity,211,thetashield,240,500000,554,2135657000000000000,3155676648225554633,5291333648225554633,13502536935025368000,688487000000000000,1447170000000000000,128205128205128205,895061728395061728,143,115295926210607225,112500000000000000,1766,104938271604938271,500,590,162938823970116692,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,alternating_toxicity,307,thetashield,240,500000,500,1891500000000000000,2810030905830380217,4701530905830380217,12421379654213795300,685000000000000000,1206500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,alternating_toxicity,401,thetashield,240,500000,500,1797000000000000000,7119104226296832874,8916104226296832874,12309563123095630000,593000000000000000,1204000000000000000,0,1000000000000000000,,0,0,490,0,500,500,0,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,alternating_toxicity,503,thetashield,240,500000,523,1822594000000000000,-20574248074808057179,-18751654074808057179,12407949324079492000,569702000000000000,1252892000000000000,40000000000000000,945454545454545454,178,65733672603901611,50000000000000000,1926,54545454545454545,532,521,99613250477564510,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,high_volatility_uninformed,101,thetashield,240,500000,500,1835500000000000000,-8713430896764842140,-6877930896764842140,3541269135412691000,1835500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,high_volatility_uninformed,211,thetashield,240,500000,500,1715000000000000000,3123310221706952876,4838310221706952876,3316305263163052300,1715000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,high_volatility_uninformed,307,thetashield,240,500000,500,1799500000000000000,-993423513002069406,806076486997930594,3822528428225283900,1799500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,high_volatility_uninformed,401,thetashield,240,500000,500,1851500000000000000,1292352978858659902,3143852978858659902,3691556836915568000,1851500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,high_volatility_uninformed,503,thetashield,240,500000,500,1873500000000000000,-9907356168764416295,-8033856168764416295,3431643704316436700,1873500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,toxic_volatility_burst,101,thetashield,240,500000,553,2097091000000000000,-61571617373927859796,-59474526373927859796,5068252440682523900,1675541000000000000,421550000000000000,81521739130434782,875000000000000000,49,122282608695652173,91666666666666666,2188,125000000000000000,574,,-8582729764754329,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,toxic_volatility_burst,211,thetashield,240,500000,500,1782500000000000000,-214061397937394704761,-212278897937394704761,5238413042384129900,1377000000000000000,405500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,toxic_volatility_burst,307,thetashield,240,500000,557,1958636000000000000,-95134806004831224200,-93176170004831224200,5696773666967736100,1472372000000000000,486264000000000000,97826086956521739,910714285714285714,51,89347079037800687,95833333333333333,2224,89285714285714285,556,,92873847495239427,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,toxic_volatility_burst,401,thetashield,240,500000,543,1932531000000000000,-97056742210835099892,-95124211210835099892,5345402923454028700,1475582000000000000,456949000000000000,76086956521739130,875000000000000000,49,125778331257783312,87500000000000000,2856,125000000000000000,568,,120110680205862289,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,toxic_volatility_burst,503,thetashield,240,500000,553,1917307000000000000,-77615113286549489061,-75697806286549489061,5542097655420976000,1390115000000000000,527192000000000000,59782608695652173,642857142857142857,36,337974683544303797,129166666666666666,1374,357142857142857142,675,,123337595381461149,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,neutral_inside_attack,101,thetashield,240,500000,758,2798062000000000000,-813213088993392503193,-810415026993392503193,10697046396970462900,948742000000000000,1849320000000000000,173076923076923076,389705882352941176,58,616706443914081145,420833333333333333,3042,610294117647058823,883,,278089872872644195,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,neutral_inside_attack,211,thetashield,240,500000,793,2791302000000000000,-904466344180943401363,-901675042180943401363,10667647436676473300,948311000000000000,1842991000000000000,207920792079207920,381294964028776978,60,617704280155642023,445833333333333333,3028,618705035971223021,895,,169924919777629726,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,neutral_inside_attack,307,thetashield,240,500000,792,2694494000000000000,-956495464293487159641,-953800970293487159641,10141396481413963800,939637000000000000,1754857000000000000,225490196078431372,442028985507246376,58,538109756097560975,416666666666666666,4730,557971014492753623,901,,281208010944239295,199973,3,30,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,neutral_inside_attack,401,thetashield,240,500000,720,2541250000000000000,-777387938336097426006,-774846688336097426006,9721940627219405300,1007400000000000000,1533850000000000000,219047619047619047,474074074074074074,60,542872454448017148,391666666666666666,3072,525925925925925925,810,,346259609279905534,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,neutral_inside_attack,503,thetashield,240,500000,746,2684959000000000000,-935209464150904695539,-932524505150904695539,10830029338300292300,997695000000000000,1687264000000000000,223300970873786407,423357664233576642,53,558549730524252817,425000000000000000,3596,576642335766423357,844,,270611698935456552,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,microtrade_spam,101,thetashield,240,500000,500,413805000000000000,-128919845423495859262,-128506040423495859262,4253198705131986626,29305000000000000,384500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,microtrade_spam,211,thetashield,240,500000,500,424655000000000000,-144252391673995252421,-143827736673995252421,4228086216980861747,63155000000000000,361500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,microtrade_spam,307,thetashield,240,500000,500,410230000000000000,-131061391051462302972,-130651161051462302972,4101328881313288403,79730000000000000,330500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,microtrade_spam,401,thetashield,240,500000,500,393790000000000000,-123496844655066476748,-123103054655066476748,4098834125988340850,40790000000000000,353000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,microtrade_spam,503,thetashield,240,500000,500,378215000000000000,-125294683825491531569,-124916468825491531569,3950227004702269652,60215000000000000,318000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,oversized_observation,101,thetashield,240,500000,500,2937000000000000000,-795009811755054463576,-792072811755054463576,28178928712649406300,1264000000000000000,1673000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,oversized_observation,211,thetashield,240,500000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,oversized_observation,307,thetashield,240,500000,500,2780500000000000000,-710029040121309983776,-707248540121309983776,25605999687717426500,1151500000000000000,1629000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,oversized_observation,401,thetashield,240,500000,500,2849000000000000000,-828947766449098849902,-826098766449098849902,27745565392554965200,1164000000000000000,1685000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,oversized_observation,503,thetashield,240,500000,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,conflicting_references,101,thetashield,240,500000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,stale_references,101,thetashield,240,500000,638,2334279000000000000,-781042892581958854082,-778708613581958854082,12906882229068821000,716222000000000000,1618057000000000000,154761904761904761,647435897435897435,121,337064676616915422,283333333333333333,6398,352564102564102564,,678,280419567413602819,199973,3,19,0,0,80
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,stale_references,211,thetashield,240,500000,670,2268589000000000000,-793591663476375659172,-791323074476375659172,12220813222208131000,607507000000000000,1661082000000000000,103896103896103896,631901840490797546,105,360068995256576110,283333333333333333,9706,368098159509202453,,722,283409438891111522,199973,3,19,0,0,80
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,stale_references,307,thetashield,240,500000,627,2367219000000000000,-924032535297686134133,-921665316297686134133,13749566757495666200,571947000000000000,1795272000000000000,58823529411764705,674418604651162790,125,354396650171298058,250000000000000000,8778,325581395348837209,,663,266815271415059734,199973,3,19,0,0,80
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,stale_references,401,thetashield,240,500000,669,2456238000000000000,-828398052711417292508,-825941814711417292508,13509041265090411300,591804000000000000,1864434000000000000,80000000000000000,587878787878787878,108,426953125000000000,308333333333333333,7494,412121212121212121,,726,237549018054624693,199973,3,19,0,0,80
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,stale_references,503,thetashield,240,500000,782,2707582000000000000,-850152863870042070297,-847445281870042070297,13400630864006307300,527510000000000000,2180072000000000000,132352941176470588,529069767441860465,89,467107824056052938,375000000000000000,14870,470930232558139534,,852,276534878889039824,199973,3,19,0,0,80
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,missing_callbacks,101,thetashield,240,500000,671,2456877000000000000,-1486173427053148230682,-1483716550053148230682,12893120048931199200,659805000000000000,1797072000000000000,125000000000000000,575000000000000000,88,423600000000000000,325000000000000000,8522,425000000000000000,723,,166468672473962462,199973,3,14,15,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,missing_callbacks,211,thetashield,240,500000,695,2444951000000000000,-1336232742270705951058,-1333787791270705951058,12607549366075492400,570561000000000000,1874390000000000000,148648648648648648,548192771084337349,66,488249594813614262,358333333333333333,9482,451807228915662650,742,,154420321165590532,199973,3,14,15,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,missing_callbacks,307,thetashield,240,500000,735,2586491000000000000,-1338786878181049604603,-1336200387181049604603,12344974743449746200,576521000000000000,2009970000000000000,65789473684210526,554878048780487804,83,453719008264462809,325000000000000000,12375,445121951219512195,821,,166114602716507084,199973,3,15,15,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,missing_callbacks,401,thetashield,240,500000,787,2951640000000000000,-1763189808243461391317,-1760238168243461391317,14348373283483731400,593492000000000000,2358148000000000000,131147540983606557,536312849162011173,72,467343976777939042,379166666666666666,12032,463687150837988826,851,,86011966146207014,199973,3,14,15,0,0
fee_step_limits__up_2000__down_500,fee_step_limits,+2000/-500,missing_callbacks,503,thetashield,240,500000,694,2579250000000000000,-1659961564293330125615,-1657382314293330125615,13487063234870631000,655432000000000000,1923818000000000000,146666666666666666,527272727272727272,70,467741935483870967,370833333333333333,8550,472727272727272727,750,,227278460750544247,199973,3,14,15,0,0
