scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
replayed_callbacks,307,raw_positive_markout,240,100000,850,3061443000000000000,-1938843847697006634959,-1935782404697006634959,13533453455334533200,583664000000000000,2477779000000000000,318181818181818181,22988505747126436,4,981347544727826417,795833333333333333,2304,977011494252873563,944,,625403115865802775,80253,3,29,0,29,0
replayed_callbacks,307,dead_band_no_persistence,240,350000,866,3091071000000000000,-1938843847697006634959,-1935752776697006634959,13533453455334533200,605859000000000000,2485212000000000000,212121212121212121,114942528735632183,20,875904073087171678,700000000000000000,3306,885057471264367816,958,,390736967103072220,80253,3,29,0,29,0
replayed_callbacks,307,thetashield,240,500000,909,3270560000000000000,-1938843847697006634959,-1935573287697006634959,13533453455334533200,641030000000000000,2629530000000000000,196969696969696969,293103448275862068,53,700418728587742672,566666666666666666,2700,706896551724137931,1008,,519636452447121340,80253,3,29,0,29,0
replayed_callbacks,401,fixed_fee,240,0,500,1806500000000000000,-1599690990576296873437,-1597884490576296873437,12944116069441159400,571500000000000000,1235000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
replayed_callbacks,401,volatility_only,240,200000,842,3037481000000000000,-1599690990576296873437,-1596653509576296873437,12944116069441159400,825556000000000000,2211925000000000000,521126760563380281,47337278106508875,10,950202429149797570,825000000000000000,2582,0,895,,1000000000000000000,80253,3,30,0,30,0
replayed_callbacks,401,raw_positive_markout,240,100000,845,3018255000000000000,-1599690990576296873437,-1596672735576296873437,12944116069441159400,709770000000000000,2308485000000000000,352112676056338028,35502958579881656,6,961133603238866396,783333333333333333,3500,964497041420118343,938,,648273572978169383,80253,3,29,0,29,0
replayed_callbacks,401,dead_band_no_persistence,240,350000,813,2908057000000000000,-1599690990576296873437,-1596782933576296873437,12944116069441159400,689147000000000000,2218910000000000000,197183098591549295,159763313609467455,33,835222672064777327,650000000000000000,5048,840236686390532544,899,,430547489743409199,80253,3,29,0,29,0
replayed_callbacks,401,thetashield,240,500000,841,3031705000000000000,-1599690990576296873437,-1596659285576296873437,12944116069441159400,706829000000000000,2324876000000000000,169014084507042253,331360946745562130,73,679757085020242914,520833333333333333,4556,668639053254437869,934,,288978099811988339,80253,3,29,0,29,0
replayed_callbacks,503,fixed_fee,240,0,500,1768000000000000000,-1408098700385646655641,-1406330700385646655641,12151992461519923400,595500000000000000,1172500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
replayed_callbacks,503,volatility_only,240,200000,871,3078717000000000000,-1408098700385646655641,-1405019983385646655641,12151992461519923400,904663000000000000,2174054000000000000,571428571428571428,55214723926380368,10,945842217484008528,825000000000000000,2254,0,926,,1000000000000000000,80253,3,30,0,30,0
replayed_callbacks,503,raw_positive_markout,240,100000,820,2889011000000000000,-1408098700385646655641,-1405209689385646655641,12151992461519923400,746288000000000000,2142723000000000000,363636363636363636,6134969325153374,0,989339019189765458,791666666666666666,3764,993865030674846625,913,,679471353850095088,80253,3,29,0,29,0
replayed_callbacks,503,dead_band_no_persistence,240,350000,748,2659508000000000000,-1408098700385646655641,-1405439192385646655641,12151992461519923400,732309000000000000,1927199000000000000,246753246753246753,190184049079754601,26,822601279317697228,629166666666666666,5444,809815950920245398,812,,451723038198233592,80253,3,29,0,29,0
replayed_callbacks,503,thetashield,240,500000,744,2629693000000000000,-1408098700385646655641,-1405469007385646655641,12151992461519923400,716570000000000000,1913123000000000000,168831168831168831,392638036809815950,86,601705756929637526,466666666666666666,3588,607361963190184049,815,,334230107412631762,80253,3,29,0,29,0
out_of_order_callbacks,101,fixed_fee,240,0,500,1819500000000000000,-1444575399962349452273,-1442755899962349452273,12817824738178246100,600500000000000000,1219000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
out_of_order_callbacks,101,volatility_only,240,200000,746,2679689000000000000,-1444575399962349452273,-1441895710962349452273,12817824738178246100,810033000000000000,1869656000000000000,418918918918918918,391566265060240963,18,597621000820344544,550000000000000000,22532,0,773,,1000000000000000000,80253,3,15,0,15,0
out_of_order_callbacks,101,raw_positive_markout,240,100000,731,2645099000000000000,-1444575399962349452273,-1441930300962349452273,12817824738178246100,729686000000000000,1915413000000000000,337837837837837837,379518072289156626,22,618539786710418375,533333333333333333,10320,620481927710843373,787,,253764518025835016,80253,3,14,1,14,0
out_of_order_callbacks,101,dead_band_no_persistence,240,350000,680,2498641000000000000,-1444575399962349452273,-1442076758962349452273,12817824738178246100,728666000000000000,1769975000000000000,189189189189189189,554216867469879518,54,454881050041017227,366666666666666666,8050,445783132530120481,716,,221007476724882250,80253,3,14,1,14,0
out_of_order_callbacks,101,thetashield,240,500000,676,2485140000000000000,-1444575399962349452273,-1442090259962349452273,12817824738178246100,756037000000000000,1729103000000000000,189189189189189189,674698795180722891,84,335110746513535684,283333333333333333,7562,325301204819277108,700,,126463061768199303,80253,3,14,1,14,0
out_of_order_callbacks,211,fixed_fee,240,0,500,1778500000000000000,-1585100034547864341748,-1583321534547864341748,13098504090985039600,521500000000000000,1257000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
out_of_order_callbacks,211,volatility_only,240,200000,736,2633434000000000000,-1585100034547864341748,-1582466600547864341748,13098504090985039600,700170000000000000,1933264000000000000,366197183098591549,372781065088757396,17,623707239459029435,550000000000000000,21584,0,771,,1000000000000000000,80253,3,15,0,15,0
out_of_order_callbacks,211,raw_positive_markout,240,100000,716,2586339000000000000,-1585100034547864341748,-1582513695547864341748,13098504090985039600,601014000000000000,1985325000000000000,267605633802816901,319526627218934911,0,705648369132856006,558333333333333333,8698,680473372781065088,782,,184535212704107700,80253,3,14,1,14,0
out_of_order_callbacks,211,dead_band_no_persistence,240,350000,680,2463457000000000000,-1585100034547864341748,-1582636577547864341748,13098504090985039600,600504000000000000,1862953000000000000,112676056338028169,502958579881656804,40,496817820206841686,383333333333333333,6578,497041420118343195,732,,100323146393936035,80253,3,14,1,14,0
out_of_order_callbacks,211,thetashield,240,500000,690,2530995000000000000,-1585100034547864341748,-1582569039547864341748,13098504090985039600,611966000000000000,1919029000000000000,84507042253521126,597633136094674556,67,412092283214001591,308333333333333333,7148,402366863905325443,744,,100749002448576109,80253,3,14,1,14,0
out_of_order_callbacks,307,fixed_fee,240,0,500,1873500000000000000,-1552534394456658061865,-1550660894456658061865,12977109129771090000,600500000000000000,1273000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
out_of_order_callbacks,307,volatility_only,240,200000,750,2814396000000000000,-1552534394456658061865,-1549719998456658061865,12977109129771090000,812048000000000000,2002348000000000000,386666666666666666,375757575757575757,18,628043990573448546,550000000000000000,22664,0,784,,1000000000000000000,80253,3,15,0,15,0
out_of_order_callbacks,307,raw_positive_markout,240,100000,733,2747631000000000000,-1552534394456658061865,-1549786763456658061865,12977109129771090000,738580000000000000,2009051000000000000,226666666666666666,345454545454545454,7,655538098978790259,520833333333333333,10848,654545454545454545,789,,278548432586656243,80253,3,14,1,14,0
out_of_order_callbacks,307,dead_band_no_persistence,240,350000,685,2557040000000000000,-1552534394456658061865,-1549977354456658061865,12977109129771090000,728805000000000000,1828235000000000000,213333333333333333,448484848484848484,37,543990573448546739,445833333333333333,8572,551515151515151515,723,,255273762845647215,80253,3,14,1,14,0
out_of_order_callbacks,307,thetashield,240,500000,675,2525052000000000000,-1552534394456658061865,-1550009342456658061865,12977109129771090000,699316000000000000,1825736000000000000,133333333333333333,587878787878787878,83,411233307148468185,325000000000000000,8698,412121212121212121,718,,262729451903845598,80253,3,14,1,14,0
out_of_order_callbacks,401,fixed_fee,240,0,500,1757000000000000000,-1515026030088871493991,-1513269030088871493991,13154995461549953300,493500000000000000,1263500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
out_of_order_callbacks,401,volatility_only,240,200000,738,2580594000000000000,-1515026030088871493991,-1512445436088871493991,13154995461549953300,637418000000000000,1943176000000000000,352941176470588235,372093023255813953,18,621685793430945785,550000000000000000,21658,0,773,,1000000000000000000,80253,3,15,0,15,0
out_of_order_callbacks,401,raw_positive_markout,240,100000,737,2565786000000000000,-1515026030088871493991,-1512460244088871493991,13154995461549953300,581946000000000000,1983840000000000000,294117647058823529,325581395348837209,3,658092599920854768,566666666666666666,9544,674418604651162790,790,,359903599457666935,80253,3,14,1,14,0
out_of_order_callbacks,401,dead_band_no_persistence,240,350000,694,2419103000000000000,-1515026030088871493991,-1512606927088871493991,13154995461549953300,572330000000000000,1846773000000000000,176470588235294117,488372093023255813,39,497032053818757419,416666666666666666,7650,511627906976744186,736,,280467927489713656,80253,3,14,1,14,0
out_of_order_callbacks,401,thetashield,240,500000,722,2533746000000000000,-1515026030088871493991,-1512492284088871493991,13154995461549953300,594337000000000000,1939409000000000000,161764705882352941,529069767441860465,68,459042342698852394,383333333333333333,9324,470930232558139534,770,,333388108049696034,80253,3,14,1,14,0
out_of_order_callbacks,503,fixed_fee,240,0,500,1814000000000000000,-1208106652016591929759,-1206292652016591929759,13034807120348069900,536000000000000000,1278000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
out_of_order_callbacks,503,volatility_only,240,200000,745,2695669000000000000,-1208106652016591929759,-1205410983016591929759,13034807120348069900,708641000000000000,1987028000000000000,394736842105263157,378048780487804878,17,620892018779342723,550000000000000000,22270,0,777,,1000000000000000000,80253,3,15,0,15,0
out_of_order_callbacks,503,raw_positive_markout,240,100000,717,2593399000000000000,-1208106652016591929759,-1205513253016591929759,13034807120348069900,615900000000000000,1977499000000000000,210526315789473684,347560975609756097,6,621283255086071987,512500000000000000,8950,652439024390243902,785,,299454027089937580,80253,3,14,1,14,0
out_of_order_callbacks,503,dead_band_no_persistence,240,350000,670,2434086000000000000,-1208106652016591929759,-1205672566016591929759,13034807120348069900,583034000000000000,1851052000000000000,131578947368421052,445121951219512195,33,544992175273865414,420833333333333333,8104,554878048780487804,727,,321489424597319298,80253,3,14,1,14,0
out_of_order_callbacks,503,thetashield,240,500000,693,2507433000000000000,-1208106652016591929759,-1205599219016591929759,13034807120348069900,591157000000000000,1916276000000000000,92105263157894736,585365853658536585,81,405712050078247261,312500000000000000,8648,414634146341463414,756,,231464248915760777,80253,3,14,1,14,0
fee_oscillation,101,fixed_fee,240,0,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,,0,0,0,0
fee_oscillation,101,volatility_only,240,200000,922,3333280000000000000,-9583188992621483584,-6249908992621483584,8715646837156467500,1988013000000000000,1345267000000000000,727272727272727272,0,0,1000000000000000000,825000000000000000,3510,0,1058,933,1000000000000000000,80253,3,30,0,0,0
fee_oscillation,101,raw_positive_markout,240,100000,703,2552696000000000000,-9583188992621483584,-7030492992621483584,8715646837156467500,1439377000000000000,1113319000000000000,396103896103896103,220930232558139534,2,804932735426008968,533333333333333333,6482,686046511627906976,845,775,430766083113684996,80253,3,29,0,0,0
fee_oscillation,101,dead_band_no_persistence,240,350000,578,2099742000000000000,-9583188992621483584,-7483446992621483584,8715646837156467500,1243825000000000000,855917000000000000,181818181818181818,569767441860465116,15,450672645739910313,270833333333333333,2810,430232558139534883,675,579,336266108104511378,80253,3,29,0,0,0
fee_oscillation,101,thetashield,240,500000,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,3,29,0,0,0
fee_oscillation,211,fixed_fee,240,0,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,,0,0,0,0
fee_oscillation,211,volatility_only,240,200000,934,3347017000000000000,-30533105536693599506,-27186088536693599506,8070351260703511800,2155274000000000000,1191743000000000000,729032258064516129,0,0,1000000000000000000,825000000000000000,3126,0,1062,953,1000000000000000000,80253,3,30,0,0,0
fee_oscillation,211,raw_positive_markout,240,100000,708,2496540000000000000,-30533105536693599506,-28036565536693599506,8070351260703511800,1525934000000000000,970606000000000000,548387096774193548,176470588235294117,5,822184589331075359,645833333333333333,6610,705882352941176470,814,820,440061204285682299,80253,3,29,0,0,0
fee_oscillation,211,dead_band_no_persistence,240,350000,601,2134331000000000000,-30533105536693599506,-28398774536693599506,8070351260703511800,1333368000000000000,800963000000000000,225806451612903225,564705882352941176,13,439458086367485182,300000000000000000,4136,435294117647058823,748,592,342770699513473008,80253,3,29,0,0,0
fee_oscillation,211,thetashield,240,500000,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,3,29,0,0,0
fee_oscillation,307,fixed_fee,240,0,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,,0,0,0,0
fee_oscillation,307,volatility_only,240,200000,927,3420704000000000000,-13739385915166154619,-10318681915166154619,8680665506806654200,2122308000000000000,1298396000000000000,727272727272727272,0,0,1000000000000000000,825000000000000000,3330,0,1052,966,1000000000000000000,80253,3,30,0,0,0
fee_oscillation,307,raw_positive_markout,240,100000,704,2540292000000000000,-13739385915166154619,-11199093915166154619,8680665506806654200,1452508000000000000,1087784000000000000,519480519480519480,151162790697674418,3,843243243243243243,637500000000000000,7798,732558139534883720,837,867,411916780576088233,80253,3,29,0,0,0
fee_oscillation,307,dead_band_no_persistence,240,350000,570,2073843000000000000,-13739385915166154619,-11665542915166154619,8680665506806654200,1261758000000000000,812085000000000000,142857142857142857,511627906976744186,17,473359073359073359,266666666666666666,3276,488372093023255813,615,645,319673093626381926,80253,3,29,0,0,0
fee_oscillation,307,thetashield,240,500000,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,3,29,0,0,0
fee_oscillation,401,fixed_fee,240,0,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,,0,0,0,0
fee_oscillation,401,volatility_only,240,200000,926,3244303000000000000,-3487568560294564699,-243265560294564699,8222640552226404700,2060031000000000000,1184272000000000000,730769230769230769,0,0,1000000000000000000,825000000000000000,3318,0,1054,971,1000000000000000000,80253,3,30,0,0,0
fee_oscillation,401,raw_positive_markout,240,100000,718,2515949000000000000,-3487568560294564699,-971619560294564699,8222640552226404700,1556001000000000000,959948000000000000,551282051282051282,190476190476190476,5,794893617021276595,641666666666666666,6308,678571428571428571,835,838,501305856382406698,80253,3,29,0,0,0
fee_oscillation,401,dead_band_no_persistence,240,350000,590,2066704000000000000,-3487568560294564699,-1420864560294564699,8222640552226404700,1315895000000000000,750809000000000000,179487179487179487,559523809523809523,19,419574468085106382,270833333333333333,3970,440476190476190476,674,621,340560284677223104,80253,3,29,0,0,0
fee_oscillation,401,thetashield,240,500000,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,3,29,0,0,0
fee_oscillation,503,fixed_fee,240,0,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,,0,0,0,0
fee_oscillation,503,volatility_only,240,200000,923,3326679000000000000,-16332946944044042319,-13006267944044042319,8643284176432840900,2034377000000000000,1292302000000000000,729032258064516129,0,0,1000000000000000000,825000000000000000,3356,0,1035,967,1000000000000000000,80253,3,30,0,0,0
fee_oscillation,503,raw_positive_markout,240,100000,707,2576915000000000000,-16332946944044042319,-13756031944044042319,8643284176432840900,1496245000000000000,1080670000000000000,445161290322580645,235294117647058823,3,797202797202797202,558333333333333333,5656,705882352941176470,827,821,453368210262239633,80253,3,29,0,0,0
fee_oscillation,503,dead_band_no_persistence,240,350000,592,2152305000000000000,-16332946944044042319,-14180641944044042319,8643284176432840900,1288117000000000000,864188000000000000,180645161290322580,541176470588235294,11,484071484071484071,279166666666666666,3040,458823529411764705,696,630,349500885843145396,80253,3,29,0,0,0
fee_oscillation,503,thetashield,240,500000,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,80253,3,29,0,0,0
